utterance_id,recording_id,recording,start,end,speaker,gender,text
M127247669-403162303_101560-423260609_1600418336-GB-M-055,403162303_101560-423260609_1600418336-GB-M-127247669,GB/GBVocals/403162303_101560-423260609_1600418336-GB-M-127247669.m4a,152.816,156.784,M127247669,m,THROW YOUR SOUL THROUGH EVERY OPEN DOOR
M127247669-403162303_101560-423260609_1600418336-GB-M-056,403162303_101560-423260609_1600418336-GB-M-127247669,GB/GBVocals/403162303_101560-423260609_1600418336-GB-M-127247669.m4a,157.392,159.361,M127247669,m,COUNT YOUR BLESSINGS TO
M127247669-403162303_101560-423260609_1600418336-GB-M-058,403162303_101560-423260609_1600418336-GB-M-127247669,GB/GBVocals/403162303_101560-423260609_1600418336-GB-M-127247669.m4a,159.437,161.914,M127247669,m,FIND WHAT YOU LOOK FOR TURN MY SORROW INTO TREASURED GOLD
M127247669-403162303_101560-423260609_1600418336-GB-M-064,403162303_101560-423260609_1600418336-GB-M-127247669,GB/GBVocals/403162303_101560-423260609_1600418336-GB-M-127247669.m4a,174.274,178.63,M127247669,m,WE COULD HAVE HAD IT ALL WE COULD HAVE HAD IT ALL
M127247669-403162303_101560-423260609_1600418336-GB-M-068,403162303_101560-423260609_1600418336-GB-M-127247669,GB/GBVocals/403162303_101560-423260609_1600418336-GB-M-127247669.m4a,184.526,188.012,M127247669,m,IT ALL IT ALL IT ALL WE COULD HAVE HAD IT ALL
M127247669-403162303_101560-423260609_1600418336-GB-M-074,403162303_101560-423260609_1600418336-GB-M-127247669,GB/GBVocals/403162303_101560-423260609_1600418336-GB-M-127247669.m4a,206.246,219.881,M127247669,m,WE COULD HAVE HAD IT ALL ROLLING IN THE DEEP YOU HAD MY HEART INSIDE OF YOUR HANDS
M127247669-403162303_101560-423260609_1600418336-GB-M-078,403162303_101560-423260609_1600418336-GB-M-127247669,GB/GBVocals/403162303_101560-423260609_1600418336-GB-M-127247669.m4a,220.532,221.88,M127247669,m,BUT YOU PLAYED IT YOU PLAYED IT
M127247669-403162303_101560-423260609_1600418336-GB-M-082,403162303_101560-423260609_1600418336-GB-M-127247669,GB/GBVocals/403162303_101560-423260609_1600418336-GB-M-127247669.m4a,223.082,224.116,M127247669,m,YOU PLAYED IT
M127247669-403162303_101560-423260609_1600418336-GB-M-083,403162303_101560-423260609_1600418336-GB-M-127247669,GB/GBVocals/403162303_101560-423260609_1600418336-GB-M-127247669.m4a,224.533,227.044,M127247669,m,YOU PLAYED IT TO THE BEAT
M124323107-403519875_2804378-252019661_1672453913-GB-M-001,403519875_2804378-252019661_1672453913-GB-M-124323107,GB/GBVocals/403519875_2804378-252019661_1672453913-GB-M-124323107.m4a,17.842,47.405,M124323107,m,I DON'T LIKE YOUR LITTLE GAMES DON'T LIKE YOUR TILTED STAGE THE ROLE YOU MADE ME PLAY OF THE FOOL NO I DON'T LIKE YOU I DON'T LIKE YOUR PERFECT CRIME HOW YOU LAUGH WHEN YOU LIE YOU SAID THE GUN WAS MINE ISN'T COOL NO I DON'T LIKE YOU OH
M124323107-403519875_2804378-252019661_1672453913-GB-M-011,403519875_2804378-252019661_1672453913-GB-M-124323107,GB/GBVocals/403519875_2804378-252019661_1672453913-GB-M-124323107.m4a,48.045,59.068,M124323107,m,BUT I GOT SMARTER I GOT HARDER IN THE NICK OF TIME HONEY I ROSE UP FROM THE DEAD I DO IT ALL THE TIME I'VE GOT A LIST OF NAMES AND YOURS IS IN RED UNDERLINED I CHECK IT ONCE THEN
F742970476-403519875_2804378-466533759_1644470005-GB-F-001,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,18.208,21.803,F742970476,f,I DON'T LIKE YOUR LITTLE GAMES
F742970476-403519875_2804378-466533759_1644470005-GB-F-002,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,21.976,29.001,F742970476,f,DON'T LIKE YOUR TILTED STAGE THE ROLE YOU MADE ME PLAY
F742970476-403519875_2804378-466533759_1644470005-GB-F-005,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,29.156,40.416,F742970476,f,OF THE FOOL NO I DON'T LIKE YOU I DON'T LIKE YOUR PERFECT CRIME HOW YOU LAUGH WHEN YOU LIE
F742970476-403519875_2804378-466533759_1644470005-GB-F-008,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,40.519,44.189,F742970476,f,YOU SAID THE GUN WAS MINE
F742970476-403519875_2804378-466533759_1644470005-GB-F-010,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,44.244,48.874,F742970476,f,ISN'T COOL NO I DON'T LIKE YOU OH BUT I GOT SMARTER I GOT
F742970476-403519875_2804378-466533759_1644470005-GB-F-012,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,49.164,51.114,F742970476,f,HARDER IN THE NICK OF TIME
F742970476-403519875_2804378-466533759_1644470005-GB-F-013,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,51.24,61.807,F742970476,f,HONEY I ROSE UP FROM THE DEAD I DO IT ALL THE TIME I'VE GOT A LIST OF NAMES AND YOURS IS IN RED UNDERLINED I CHECK IT ONCE THEN I CHECK IT TWICE OH
F742970476-403519875_2804378-466533759_1644470005-GB-F-020,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,61.971,66.834,F742970476,f,OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO
F742970476-403519875_2804378-466533759_1644470005-GB-F-022,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,66.909,99.926,F742970476,f,LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO I DON'T LIKE YOUR KINGDOM KEYS THEY ONCE BELONGED TO ME YOU ASK ME FOR A PLACE TO SLEEP LOCKED ME OUT AND THREW A FEAST WHAT THE WORLD MOVES ON ANOTHER DAY ANOTHER DRAMA DRAMA BUT NOT FOR ME NOT FOR ME ALL I THINK ABOUT IS KARMA
F742970476-403519875_2804378-466533759_1644470005-GB-F-040,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,100.102,103.669,F742970476,f,AND THEN THE WORLD MOVES ON BUT ONE THING'S FOR SURE
F742970476-403519875_2804378-466533759_1644470005-GB-F-042,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,104.342,108.77,F742970476,f,MAYBE I GOT MINE BUT YOU'LL ALL GET YOURS BUT I GOT SMARTER I GOT
F742970476-403519875_2804378-466533759_1644470005-GB-F-046,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,109.074,115.072,F742970476,f,HARDER IN THE NICK OF TIME HONEY I ROSE UP FROM THE DEAD I DO IT ALL THE TIME
F742970476-403519875_2804378-466533759_1644470005-GB-F-049,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,115.15,129.795,F742970476,f,I'VE GOT A LIST OF NAMES AND YOURS IS IN RED UNDERLINED I CHECK IT ONCE THEN I CHECK IT TWICE OH OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME
F742970476-403519875_2804378-466533759_1644470005-GB-F-059,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,129.929,134.264,F742970476,f,OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO
F742970476-403519875_2804378-466533759_1644470005-GB-F-061,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,134.32,148.524,F742970476,f,LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO I DON'T TRUST NOBODY AND NOBODY TRUSTS ME I'LL BE THE ACTRESS STARRING IN YOUR BAD DREAMS I DON'T TRUST NOBODY AND NOBODY TRUSTS ME
F742970476-403519875_2804378-466533759_1644470005-GB-F-071,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,148.69,168.262,F742970476,f,I'LL BE THE ACTRESS STARRING IN YOUR BAD DREAMS I DON'T TRUST NOBODY AND NOBODY TRUSTS ME I'LL BE THE ACTRESS STARRING IN YOUR BAD DREAMS I DON'T TRUST NOBODY AND NOBODY TRUSTS ME I'LL BE THE ACTRESS STARRING IN YOUR BAD DREAMS
F742970476-403519875_2804378-466533759_1644470005-GB-F-084,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,182.999,188.045,F742970476,f,OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO
F742970476-403519875_2804378-466533759_1644470005-GB-F-089,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,189.305,192.176,F742970476,f,OOH LOOK WHAT YOU MADE ME DO
F742970476-403519875_2804378-466533759_1644470005-GB-F-090,403519875_2804378-466533759_1644470005-GB-F-742970476,GB/GBVocals/403519875_2804378-466533759_1644470005-GB-F-742970476.m4a,192.275,212.621,F742970476,f,LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO
F381349333-403519875_2941617-381343955_1636349662-GB-F-001,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,0.761,3.782,F381349333,f,YOU MUST THINK THAT I'M STUPID
F381349333-403519875_2941617-381343955_1636349662-GB-F-002,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,6.052,8.295,F381349333,f,YOU MUST THINK THAT I'M A FOOL
F381349333-403519875_2941617-381343955_1636349662-GB-F-003,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,11.215,14.304,F381349333,f,YOU MUST THINK THAT I'M NEW TO THIS
F381349333-403519875_2941617-381343955_1636349662-GB-F-005,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,16.069,18.834,F381349333,f,BUT I HAVE SEEN THIS ALL BEFORE
F381349333-403519875_2941617-381343955_1636349662-GB-F-006,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,20.894,29.161,F381349333,f,I'M NEVER GONNA LET YOU CLOSE TO ME EVEN THOUGH YOU MEAN THE MOST TO ME CAUSE EVERY TIME I OPEN UP IT HURTS
F381349333-403519875_2941617-381343955_1636349662-GB-F-010,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,31.41,39.715,F381349333,f,SO I'M NEVER GONNA GET TOO CLOSE TO YOU EVEN WHEN I MEAN THE MOST TO YOU IN CASE YOU GO AND LEAVE ME IN THE DIRT
F381349333-403519875_2941617-381343955_1636349662-GB-F-014,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,40.532,42.356,F381349333,f,AND EVERY TIME YOU HURT ME
F381349333-403519875_2941617-381343955_1636349662-GB-F-015,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,42.462,44.803,F381349333,f,THE LESS THAT I CRY
F381349333-403519875_2941617-381343955_1636349662-GB-F-016,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,45.717,47.591,F381349333,f,AND EVERY TIME YOU LEAVE ME
F381349333-403519875_2941617-381343955_1636349662-GB-F-017,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,47.709,55.284,F381349333,f,THE QUICKER THESE TEARS DRY AND EVERY TIME YOU WALK OUT THE LESS I LOVE YOU
F381349333-403519875_2941617-381343955_1636349662-GB-F-020,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,55.862,64.346,F381349333,f,BABY WE DON'T STAND A CHANCE IT'S SAD BUT IT'S TRUE I'M WAY TOO GOOD AT GOODBYES I'M WAY TOO GOOD AT GOODBYES
F381349333-403519875_2941617-381343955_1636349662-GB-F-026,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,65.891,69.449,F381349333,f,I'M WAY TOO GOOD AT GOODBYES I'M WAY TOO GOOD AT GOODBYES
F381349333-403519875_2941617-381343955_1636349662-GB-F-029,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,73.497,76.78,F381349333,f,I KNOW YOU'RE THINKING I'M HEARTLESS
F381349333-403519875_2941617-381343955_1636349662-GB-F-030,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,78.72,81.109,F381349333,f,I KNOW YOU'RE THINKING I'M COLD
F381349333-403519875_2941617-381343955_1636349662-GB-F-031,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,83.894,88.23,F381349333,f,I'M JUST PROTECTING MY INNOCENCE
F381349333-403519875_2941617-381343955_1636349662-GB-F-033,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,89.117,92.315,F381349333,f,I'M JUST PROTECTING MY SOUL
F381349333-403519875_2941617-381343955_1636349662-GB-F-034,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,93.973,96.099,F381349333,f,I'M NEVER GONNA LET YOU CLOSE TO ME
F381349333-403519875_2941617-381343955_1636349662-GB-F-035,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,96.471,103.373,F381349333,f,EVEN THOUGH YOU MEAN THE MOST TO ME 'CAUSE EVERY TIME I OPEN UP IT HURTS
F381349333-403519875_2941617-381343955_1636349662-GB-F-038,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,104.371,112.741,F381349333,f,SO I'M NEVER GONNA GET TOO CLOSE TO YOU EVEN WHEN I MEAN THE MOST TO YOU IN CASE YOU GO AND LEAVE ME IN THE DIRT
F381349333-403519875_2941617-381343955_1636349662-GB-F-042,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,113.533,115.36,F381349333,f,EVERY TIME YOU HURT ME
F381349333-403519875_2941617-381343955_1636349662-GB-F-043,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,115.522,118.017,F381349333,f,THE LESS THAT I CRY
F381349333-403519875_2941617-381343955_1636349662-GB-F-044,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,118.752,120.612,F381349333,f,AND EVERY TIME YOU LEAVE ME
F381349333-403519875_2941617-381343955_1636349662-GB-F-045,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,120.726,125.842,F381349333,f,THE QUICKER THESE TEARS DRY AND EVERY TIME YOU WALK OUT
F381349333-403519875_2941617-381343955_1636349662-GB-F-047,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,125.974,128.315,F381349333,f,THE LESS I LOVE YOU
F381349333-403519875_2941617-381343955_1636349662-GB-F-048,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,128.91,133.091,F381349333,f,BABY WE DON'T STAND A CHANCE IT'S SAD BUT IT'S TRUE
F381349333-403519875_2941617-381343955_1636349662-GB-F-051,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,133.439,136.908,F381349333,f,I'M WAY TO GOOD AT GOODBYES I'M WAY TO GOOD AT GOODBYES
F381349333-403519875_2941617-381343955_1636349662-GB-F-054,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,138.989,143.278,F381349333,f,I'M WAY TOO GOOD AT GOODBYES I'M WAY TOO GOOD AT GOODBYES
F381349333-403519875_2941617-381343955_1636349662-GB-F-057,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,143.869,153.178,F381349333,f,NO WAY THAT YOU'LL SEE ME CRY NO WAY THAT YOU'LL SEE ME CRY I'M WAY TOO GOOD AT GOODBYES I'M WAY TO GOOD AT GOODBYES NO
F381349333-403519875_2941617-381343955_1636349662-GB-F-071,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,176.029,178.336,F381349333,f,'CAUSE OVERTIME YOU HURT ME
F381349333-403519875_2941617-381343955_1636349662-GB-F-072,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,179.096,183.355,F381349333,f,THE LESS THAT I CRY AND EVERY TIME YOU LEAVE ME
F381349333-403519875_2941617-381343955_1636349662-GB-F-074,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,183.446,186.144,F381349333,f,THE QUICKER THESE TEARS DRY
F381349333-403519875_2941617-381343955_1636349662-GB-F-075,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,186.327,190.917,F381349333,f,AND EVERY TIME YOU WALK OUT THE LESS I LOVE YOU
F381349333-403519875_2941617-381343955_1636349662-GB-F-077,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,191.546,195.743,F381349333,f,BABY WE DON'T STAND A CHANCE IT'S SAD BUT IT'S TRUE
F381349333-403519875_2941617-381343955_1636349662-GB-F-080,403519875_2941617-381343955_1636349662-GB-F-381349333,GB/GBVocals/403519875_2941617-381343955_1636349662-GB-F-381349333.m4a,196.094,200.265,F381349333,f,I'M WAY TOO GOOD AT GOODBYES
M449054207-403519875_2941617-451286255_1620136264-GB-M-001,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,1.194,3.095,M449054207,m,YOU MUST THINK THAT I'M STUPID
M449054207-403519875_2941617-451286255_1620136264-GB-M-002,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,6.243,8.107,M449054207,m,YOU MUST THINK THAT I'M A FOOL
M449054207-403519875_2941617-451286255_1620136264-GB-M-003,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,11.386,13.433,M449054207,m,YOU MUST THINK THAT I'M NEW TO THIS
M449054207-403519875_2941617-451286255_1620136264-GB-M-005,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,16.555,25.411,M449054207,m,BUT I HAVE SEEN THIS ALL BEFORE I'M NEVER GONNA LET YOU CLOSE TO ME EVEN THOUGH YOU MEAN THE MOST TO ME
M449054207-403519875_2941617-451286255_1620136264-GB-M-009,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,25.825,35.884,M449054207,m,CAUSE EVERY TIME I OPEN UP IT HURTS SO I'M NEVER GONNA GET TOO CLOSE TO YOU EVEN WHEN I MEAN THE MOST TO YOU
M449054207-403519875_2941617-451286255_1620136264-GB-M-013,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,36.422,41.944,M449054207,m,IN CASE YOU GO AND LEAVE ME IN THE DIRT AND EVERY TIME YOU HURT ME
M449054207-403519875_2941617-451286255_1620136264-GB-M-015,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,42.837,44.564,M449054207,m,THE LESS THAT I CRY
M449054207-403519875_2941617-451286255_1620136264-GB-M-016,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,45.21,47.342,M449054207,m,AND EVERY TIME YOU LEAVE ME
M449054207-403519875_2941617-451286255_1620136264-GB-M-017,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,47.868,52.434,M449054207,m,THE QUICKER THESE TEARS DRY AND EVERY TIME YOU WALK OUT
M449054207-403519875_2941617-451286255_1620136264-GB-M-019,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,53.286,55.045,M449054207,m,THE LESS I LOVE YOU
M449054207-403519875_2941617-451286255_1620136264-GB-M-020,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,55.585,57.777,M449054207,m,BABY WE DON'T STAND A CHANCE
M449054207-403519875_2941617-451286255_1620136264-GB-M-022,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,58.488,63.1,M449054207,m,IT'S SAD BUT IT'S TRUE I'M WAY TOO GOOD AT GOODBYES
M449054207-403519875_2941617-451286255_1620136264-GB-M-026,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,65.643,77.577,M449054207,m,I'M WAY TOO GOOD AT GOODBYES I'M WAY TOO GOOD AT GOODBYES I KNOW YOU'RE THINKING I'M HEARTLESS
M449054207-403519875_2941617-451286255_1620136264-GB-M-030,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,78.66,82.964,M449054207,m,I KNOW YOU'RE THINKING I'M COLD
M449054207-403519875_2941617-451286255_1620136264-GB-M-031,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,83.931,87.67,M449054207,m,I'M JUST PROTECTING MY INNOCENCE
M449054207-403519875_2941617-451286255_1620136264-GB-M-033,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,89.115,92.098,M449054207,m,I'M JUST PROTECTING MY SOUL
M449054207-403519875_2941617-451286255_1620136264-GB-M-034,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,93.683,96.05,M449054207,m,I'M NEVER GONNA LET YOU CLOSE TO ME
M449054207-403519875_2941617-451286255_1620136264-GB-M-035,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,96.611,102.485,M449054207,m,EVEN THOUGH YOU MEAN THE MOST TO ME 'CAUSE EVERY TIME I OPEN UP IT HURTS
M449054207-403519875_2941617-451286255_1620136264-GB-M-038,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,104.149,109.199,M449054207,m,SO I'M NEVER GONNA GET TOO CLOSE TO YOU EVEN WHEN I MEAN THE MOST TO YOU
M449054207-403519875_2941617-451286255_1620136264-GB-M-041,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,109.699,114.993,M449054207,m,IN CASE YOU GO AND LEAVE ME IN THE DIRT EVERY TIME YOU HURT ME
M449054207-403519875_2941617-451286255_1620136264-GB-M-043,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,115.847,120.18,M449054207,m,THE LESS THAT I CRY AND EVERY TIME YOU LEAVE ME
M449054207-403519875_2941617-451286255_1620136264-GB-M-045,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,121.156,125.314,M449054207,m,THE QUICKER THESE TEARS DRY AND EVERY TIME YOU WALK OUT
M449054207-403519875_2941617-451286255_1620136264-GB-M-047,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,126.242,127.897,M449054207,m,THE LESS I LOVE YOU
M449054207-403519875_2941617-451286255_1620136264-GB-M-048,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,128.602,135.787,M449054207,m,BABY WE DON'T STAND A CHANCE IT'S SAD BUT IT'S TRUE I'M WAY TO GOOD AT GOODBYES
M449054207-403519875_2941617-451286255_1620136264-GB-M-054,403519875_2941617-451286255_1620136264-GB-M-449054207,GB/GBVocals/403519875_2941617-451286255_1620136264-GB-M-449054207.m4a,138.684,141.636,M449054207,m,I'M WAY TOO GOOD AT GOODBYES I'M WAY TOO GOOD AT GOODBYES
